599701_sweeps	1.000/0.000/0.000/0.000	0.000/0.000/0.000/1.000	0.000/0.500/0.500/0.000	0.250/0.250/0.250/0.250	0.500/0.250/0.250/0.000	0.000/0.250/0.250/0.500	0.750/0.125/0.125/0.000	0.000/0.125/0.125/0.750	0.875/0.062/0.062/0.000	0.000/0.062/0.062/0.875
37	0.00000	0.99179	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00820
38	0.00000	0.99444	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00555
39	0.00000	0.98429	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.01568
40	0.00000	0.89246	0.00000	0.00000	0.00000	0.00000	0.00000	0.00095	0.00000	0.10659
41	0.00000	0.98900	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.01097
42	0.00000	0.91397	0.00000	0.00000	0.00000	0.00000	0.00000	0.00149	0.00000	0.08454
43	0.00000	0.93037	0.00000	0.00000	0.00000	0.00000	0.00000	0.00016	0.00000	0.06947
44	0.00000	0.99818	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00182
45	0.00000	0.99240	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00759
46	0.99769	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00231	0.00000
47	0.00000	0.98795	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.01201
48	0.00000	0.95274	0.00000	0.00000	0.00000	0.00000	0.00000	0.00013	0.00000	0.04713
49	0.00000	0.97207	0.00000	0.00000	0.00000	0.00000	0.00000	0.00019	0.00000	0.02775
50	0.97154	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.02845	0.00000
51	0.00000	0.92303	0.00000	0.00000	0.00000	0.00000	0.00000	0.00188	0.00000	0.07509
52	0.00000	0.99281	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00718
53	0.00000	0.99686	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00314
54	0.98637	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.01359	0.00000
55	0.00000	0.00000	0.00000	0.00000	0.00114	0.00000	0.88157	0.00000	0.11729	0.00000
56	0.00000	0.98757	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.01239
57	0.00000	0.99201	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00798
58	0.99682	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00317	0.00000
59	0.99435	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00564	0.00000
60	0.00000	0.63728	0.00000	0.00000	0.00000	0.00000	0.00000	0.00898	0.00000	0.35374
61	0.00000	0.83190	0.00000	0.00000	0.00000	0.00000	0.00000	0.00394	0.00000	0.16416
62	0.00000	0.98114	0.00000	0.00000	0.00000	0.00000	0.00000	0.00006	0.00000	0.01880
63	0.00000	0.93290	0.00000	0.00000	0.00000	0.00000	0.00000	0.00111	0.00000	0.06599
64	0.00000	0.93764	0.00000	0.00000	0.00000	0.00000	0.00000	0.00067	0.00000	0.06169
65	0.00000	0.99806	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00194
66	0.00000	0.99153	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.00846
67	0.00000	0.07455	0.00000	0.00000	0.00000	0.00000	0.00000	0.09613	0.00000	0.82932
68	0.00000	0.98931	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.01066
69	0.00000	0.79554	0.00000	0.00000	0.00000	0.00000	0.00000	0.00599	0.00000	0.19846
70	0.96338	0.00000	0.00000	0.00000	0.00000	0.00000	0.00008	0.00000	0.03654	0.00000
71	0.00000	0.99904	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00096
72	0.00000	0.83143	0.00000	0.00000	0.00000	0.00000	0.00000	0.00329	0.00000	0.16529
73	0.00000	0.96315	0.00000	0.00000	0.00000	0.00000	0.00000	0.00018	0.00000	0.03667
74	0.97283	0.00000	0.00000	0.00000	0.00000	0.00000	0.00005	0.00000	0.02712	0.00000
75	0.00000	0.85692	0.00000	0.00000	0.00000	0.00000	0.00000	0.00092	0.00000	0.14217
76	0.99869	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00131	0.00000
77	0.93952	0.00000	0.00000	0.00000	0.00000	0.00000	0.00011	0.00000	0.06037	0.00000
78	0.00000	0.98508	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.01489
79	0.96531	0.00000	0.00000	0.00000	0.00000	0.00000	0.00033	0.00000	0.03435	0.00000
80	0.00000	0.97713	0.00000	0.00000	0.00000	0.00000	0.00000	0.00012	0.00000	0.02275
81	0.00000	0.98067	0.00000	0.00000	0.00000	0.00000	0.00000	0.00005	0.00000	0.01927
82	0.99641	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00359	0.00000
83	0.00000	0.99508	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00492
84	0.87364	0.00000	0.00000	0.00000	0.00000	0.00000	0.00071	0.00000	0.12565	0.00000
85	0.00000	0.92843	0.00000	0.00000	0.00000	0.00000	0.00000	0.00107	0.00000	0.07051
86	0.00000	0.99222	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00777
87	0.00000	0.96048	0.00000	0.00000	0.00000	0.00000	0.00000	0.00033	0.00000	0.03919
88	0.98499	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.01499	0.00000
89	0.99845	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00155	0.00000
90	0.00000	0.99257	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00742
91	0.84788	0.00000	0.00000	0.00000	0.00000	0.00000	0.00134	0.00000	0.15078	0.00000
92	0.00000	0.88763	0.00000	0.00000	0.00000	0.00000	0.00000	0.00133	0.00000	0.11105
93	0.00000	0.89933	0.00000	0.00000	0.00000	0.00000	0.00000	0.00034	0.00000	0.10033
94	0.00000	0.81310	0.00000	0.00000	0.00000	0.00000	0.00000	0.00157	0.00000	0.18533
95	0.00000	0.96970	0.00000	0.00000	0.00000	0.00000	0.00000	0.00026	0.00000	0.03005
96	0.95704	0.00000	0.00000	0.00000	0.00000	0.00000	0.00019	0.00000	0.04277	0.00000
97	0.98301	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.01694	0.00000
98	0.99819	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00181	0.00000
99	0.00000	0.82260	0.00000	0.00000	0.00000	0.00000	0.00000	0.00726	0.00000	0.17014
100	0.00000	0.99941	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00059
101	0.00000	0.80882	0.00000	0.00000	0.00000	0.00000	0.00000	0.00223	0.00000	0.18895
102	0.99143	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.00854	0.00000
103	0.00000	0.99113	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.00884
104	0.00000	0.95906	0.00000	0.00000	0.00000	0.00000	0.00000	0.00039	0.00000	0.04055
105	0.00000	0.91176	0.00000	0.00000	0.00000	0.00000	0.00000	0.00046	0.00000	0.08777
106	0.00046	0.00000	0.00000	0.00000	0.00002	0.00000	0.32533	0.00000	0.67419	0.00000
107	0.00000	0.52152	0.00000	0.00000	0.00000	0.00000	0.00000	0.03065	0.00000	0.44783
108	0.00000	0.97642	0.00000	0.00000	0.00000	0.00000	0.00000	0.00013	0.00000	0.02345
109	0.98085	0.00000	0.00000	0.00000	0.00000	0.00000	0.00005	0.00000	0.01910	0.00000
110	0.00000	0.94663	0.00000	0.00000	0.00000	0.00000	0.00000	0.00092	0.00000	0.05245
111	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
112	0.00000	0.90059	0.00000	0.00000	0.00000	0.00000	0.00000	0.00317	0.00000	0.09624
113	0.00000	0.82770	0.00000	0.00000	0.00000	0.00000	0.00000	0.00707	0.00000	0.16523
114	0.00000	0.92077	0.00000	0.00000	0.00000	0.00000	0.00000	0.00196	0.00000	0.07728
115	0.00000	0.00000	0.99938	0.00062	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
116	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
117	0.00000	0.64679	0.00000	0.00000	0.00000	0.00000	0.00000	0.02508	0.00000	0.32812
118	0.00000	0.99354	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00645
119	0.00000	0.94376	0.00000	0.00000	0.00000	0.00000	0.00000	0.00057	0.00000	0.05567
120	0.00000	0.99680	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00320
121	0.99273	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00726	0.00000
122	0.00000	0.97430	0.00000	0.00000	0.00000	0.00000	0.00000	0.00014	0.00000	0.02556
123	0.00000	0.98712	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.01285
124	0.00000	0.99269	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00730
125	0.00000	0.96329	0.00000	0.00000	0.00000	0.00000	0.00000	0.00036	0.00000	0.03635
126	0.00000	0.80902	0.00000	0.00000	0.00000	0.00000	0.00000	0.00527	0.00000	0.18572
127	0.00000	0.98494	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.01502
128	0.00000	0.77225	0.00000	0.00000	0.00000	0.00000	0.00000	0.00927	0.00000	0.21848
129	0.00000	0.91263	0.00000	0.00000	0.00000	0.00000	0.00000	0.00083	0.00000	0.08654
130	0.00000	0.77576	0.00000	0.00000	0.00000	0.00000	0.00000	0.00663	0.00000	0.21761
131	0.00000	0.78106	0.00000	0.00000	0.00000	0.00000	0.00000	0.00870	0.00000	0.21024
132	0.00000	0.88851	0.00000	0.00000	0.00000	0.00000	0.00000	0.00222	0.00000	0.10927
133	0.00000	0.75992	0.00000	0.00000	0.00000	0.00000	0.00000	0.01474	0.00000	0.22534
134	0.00000	0.92440	0.00000	0.00000	0.00000	0.00000	0.00000	0.00168	0.00000	0.07392
135	0.00000	0.96065	0.00000	0.00000	0.00000	0.00000	0.00000	0.00045	0.00000	0.03890
136	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
137	0.99377	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00622	0.00000
138	0.00000	0.90759	0.00000	0.00000	0.00000	0.00000	0.00000	0.00097	0.00000	0.09144
139	0.00000	0.95795	0.00000	0.00000	0.00000	0.00000	0.00000	0.00034	0.00000	0.04171
140	0.00000	0.96479	0.00000	0.00000	0.00000	0.00000	0.00000	0.00019	0.00000	0.03502
141	0.99361	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00638	0.00000
142	0.99842	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00157	0.00000
143	0.00000	0.10868	0.00000	0.00000	0.00000	0.00015	0.00000	0.20947	0.00000	0.68170
144	0.00000	0.95302	0.00000	0.00000	0.00000	0.00000	0.00000	0.00013	0.00000	0.04684
145	0.00000	0.96658	0.00000	0.00000	0.00000	0.00000	0.00000	0.00020	0.00000	0.03323
146	0.00000	0.94100	0.00000	0.00000	0.00000	0.00000	0.00000	0.00051	0.00000	0.05849
147	0.00000	0.00000	0.99999	0.00001	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
148	0.00000	0.97634	0.00000	0.00000	0.00000	0.00000	0.00000	0.00011	0.00000	0.02355
149	0.00000	0.20149	0.00000	0.00000	0.00000	0.00006	0.00000	0.14117	0.00000	0.65728
150	0.00000	0.96796	0.00000	0.00000	0.00000	0.00000	0.00000	0.00006	0.00000	0.03198
151	0.00000	0.99423	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00577
152	0.00000	0.23539	0.00000	0.00000	0.00000	0.00000	0.00000	0.03659	0.00000	0.72802
153	0.00000	0.92598	0.00000	0.00000	0.00000	0.00000	0.00000	0.00111	0.00000	0.07291
154	0.00000	0.97151	0.00000	0.00000	0.00000	0.00000	0.00000	0.00017	0.00000	0.02833
155	0.96082	0.00000	0.00000	0.00000	0.00000	0.00000	0.00006	0.00000	0.03912	0.00000
156	0.00000	0.92026	0.00000	0.00000	0.00000	0.00000	0.00000	0.00133	0.00000	0.07841
157	0.00000	0.19657	0.00000	0.00000	0.00000	0.00000	0.00000	0.05224	0.00000	0.75119
158	0.99802	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00198	0.00000
159	0.93607	0.00000	0.00000	0.00000	0.00000	0.00000	0.00019	0.00000	0.06374	0.00000
160	0.99802	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00198	0.00000
161	0.00000	0.77963	0.00000	0.00000	0.00000	0.00000	0.00000	0.00210	0.00000	0.21827
162	0.99627	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00373	0.00000
163	0.00000	0.99751	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00249
164	0.00000	0.99272	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00727
165	0.99653	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00346	0.00000
166	0.96978	0.00000	0.00000	0.00000	0.00000	0.00000	0.00009	0.00000	0.03013	0.00000
167	0.00000	0.99711	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00288
168	0.00000	0.93580	0.00000	0.00000	0.00000	0.00000	0.00000	0.00067	0.00000	0.06352
169	0.47528	0.00000	0.00000	0.00000	0.00000	0.00000	0.00629	0.00000	0.51843	0.00000
170	0.99656	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00343	0.00000
171	0.99685	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00315	0.00000
172	0.99503	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00497	0.00000
173	0.99919	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00081	0.00000
174	0.00000	0.66902	0.00000	0.00000	0.00000	0.00000	0.00000	0.00266	0.00000	0.32832
175	0.98129	0.00000	0.00000	0.00000	0.00000	0.00000	0.00005	0.00000	0.01866	0.00000
176	0.00000	0.03673	0.00000	0.00000	0.00000	0.00000	0.00000	0.02621	0.00000	0.93706
177	0.99342	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00657	0.00000
178	0.99943	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00057	0.00000
179	0.99770	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00230	0.00000
180	0.99562	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00437	0.00000
181	0.00000	0.98553	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.01444
182	0.99544	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00456	0.00000
183	0.00000	0.99537	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00463
184	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
185	0.99925	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00075	0.00000
186	0.00000	0.97113	0.00000	0.00000	0.00000	0.00000	0.00000	0.00005	0.00000	0.02882
187	0.00000	0.98913	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.01084
188	0.97927	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.02072	0.00000
189	0.00000	0.99714	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00286
190	0.98681	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.01316	0.00000
191	0.00000	0.99425	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00574
192	0.34179	0.00000	0.00000	0.00000	0.00000	0.00000	0.01647	0.00000	0.64174	0.00000
193	0.00000	0.99157	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00842
194	0.00000	0.99088	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.00910
195	0.00000	0.99137	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.00861
196	0.00000	0.99299	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00700
197	0.00000	0.98189	0.00000	0.00000	0.00000	0.00000	0.00000	0.00005	0.00000	0.01805
198	0.00000	0.99808	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00192
199	0.00000	0.98886	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.01111
200	0.00000	0.84044	0.00000	0.00000	0.00000	0.00000	0.00000	0.00186	0.00000	0.15770
201	0.00000	0.97404	0.00000	0.00000	0.00000	0.00000	0.00000	0.00016	0.00000	0.02580
202	0.00000	0.99410	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00589
203	0.00000	0.99627	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00373
204	0.00000	0.99612	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00388
205	0.00000	0.99685	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00314
206	0.96771	0.00000	0.00000	0.00000	0.00000	0.00000	0.00005	0.00000	0.03224	0.00000
207	0.00000	0.67931	0.00000	0.00000	0.00000	0.00000	0.00000	0.00953	0.00000	0.31116
208	0.99765	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00235	0.00000
209	0.91467	0.00000	0.00000	0.00000	0.00000	0.00000	0.00033	0.00000	0.08500	0.00000
210	0.00000	0.99689	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00311
211	0.00000	0.96471	0.00000	0.00000	0.00000	0.00000	0.00000	0.00029	0.00000	0.03500
212	0.99601	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00399	0.00000
213	0.00000	0.81077	0.00000	0.00000	0.00000	0.00000	0.00000	0.00495	0.00000	0.18427
214	0.99474	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00526	0.00000
215	0.00000	0.99344	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00656
216	0.00000	0.95638	0.00000	0.00000	0.00000	0.00000	0.00000	0.00033	0.00000	0.04329
217	0.00000	0.95056	0.00000	0.00000	0.00000	0.00000	0.00000	0.00015	0.00000	0.04929
218	0.00000	0.98230	0.00000	0.00000	0.00000	0.00000	0.00000	0.00006	0.00000	0.01765
219	0.99569	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00431	0.00000
220	0.00000	0.99832	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00168
221	0.99530	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00470	0.00000
222	0.00000	0.99093	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.00905
223	0.96791	0.00000	0.00000	0.00000	0.00000	0.00000	0.00009	0.00000	0.03200	0.00000
224	0.99737	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00263	0.00000
225	0.00000	0.98782	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.01215
226	0.00000	0.98816	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.01181
227	0.00000	0.81450	0.00000	0.00000	0.00000	0.00000	0.00000	0.00243	0.00000	0.18307
228	0.00000	0.98111	0.00000	0.00000	0.00000	0.00000	0.00000	0.00008	0.00000	0.01881
229	0.00000	0.23145	0.00000	0.00000	0.00000	0.00002	0.00000	0.11343	0.00000	0.65510
230	0.00000	0.93641	0.00000	0.00000	0.00000	0.00000	0.00000	0.00048	0.00000	0.06311
231	0.00000	0.76287	0.00000	0.00000	0.00000	0.00000	0.00000	0.00974	0.00000	0.22740
232	0.00000	0.96603	0.00000	0.00000	0.00000	0.00000	0.00000	0.00028	0.00000	0.03369
233	0.00000	0.97750	0.00000	0.00000	0.00000	0.00000	0.00000	0.00011	0.00000	0.02239
234	0.00000	0.95045	0.00000	0.00000	0.00000	0.00000	0.00000	0.00008	0.00000	0.04947
235	0.00000	0.99495	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00505
236	0.00000	0.99098	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.00900
237	0.00000	0.99404	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00595
238	0.00000	0.97942	0.00000	0.00000	0.00000	0.00000	0.00000	0.00009	0.00000	0.02049
239	0.00000	0.99160	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.00838
240	0.99799	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00201	0.00000
241	0.00000	0.99584	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00416
242	0.00000	0.95903	0.00000	0.00000	0.00000	0.00000	0.00000	0.00044	0.00000	0.04053
243	0.00000	0.75811	0.00000	0.00000	0.00000	0.00000	0.00000	0.01099	0.00000	0.23089
244	0.00000	0.92943	0.00000	0.00000	0.00000	0.00000	0.00000	0.00124	0.00000	0.06933
245	0.00000	0.60870	0.00000	0.00000	0.00000	0.00000	0.00000	0.01239	0.00000	0.37891
246	0.00000	0.97379	0.00000	0.00000	0.00000	0.00000	0.00000	0.00017	0.00000	0.02603
247	0.00000	0.97605	0.00000	0.00000	0.00000	0.00000	0.00000	0.00012	0.00000	0.02383
248	0.00000	0.98822	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.01175
249	0.00000	0.98305	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.01693
250	0.00000	0.98218	0.00000	0.00000	0.00000	0.00000	0.00000	0.00007	0.00000	0.01775
251	0.00000	0.94912	0.00000	0.00000	0.00000	0.00000	0.00000	0.00059	0.00000	0.05029
252	0.00000	0.93719	0.00000	0.00000	0.00000	0.00000	0.00000	0.00065	0.00000	0.06216
253	0.00000	0.94209	0.00000	0.00000	0.00000	0.00000	0.00000	0.00061	0.00000	0.05730
254	0.00000	0.92452	0.00000	0.00000	0.00000	0.00000	0.00000	0.00032	0.00000	0.07516
255	0.00000	0.99374	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00625
256	0.00000	0.95031	0.00000	0.00000	0.00000	0.00000	0.00000	0.00042	0.00000	0.04927
257	0.00000	0.99790	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00210
258	0.00000	0.96048	0.00000	0.00000	0.00000	0.00000	0.00000	0.00053	0.00000	0.03900
259	0.00000	0.96034	0.00000	0.00000	0.00000	0.00000	0.00000	0.00039	0.00000	0.03927
260	0.00000	0.98716	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.01280
261	0.00000	0.96657	0.00000	0.00000	0.00000	0.00000	0.00000	0.00020	0.00000	0.03323
262	0.00000	0.78982	0.00000	0.00000	0.00000	0.00000	0.00000	0.00184	0.00000	0.20834
