599701_sweeps	1.000/0.000/0.000/0.000	0.000/0.000/0.000/1.000	0.000/0.500/0.500/0.000	0.250/0.250/0.250/0.250	0.500/0.250/0.250/0.000	0.000/0.250/0.250/0.500	0.750/0.125/0.125/0.000	0.000/0.125/0.125/0.750	0.875/0.062/0.062/0.000	0.000/0.062/0.062/0.875
32	0.86843	0.00000	0.00000	0.00000	0.00000	0.00000	0.00306	0.00000	0.12851	0.00000
33	0.98914	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.01085	0.00000
34	0.95980	0.00000	0.00000	0.00000	0.00000	0.00000	0.00007	0.00000	0.04013	0.00000
35	0.98923	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.01074	0.00000
36	0.97782	0.00000	0.00000	0.00000	0.00000	0.00000	0.00012	0.00000	0.02207	0.00000
37	0.99179	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00820	0.00000
38	0.99444	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00555	0.00000
39	0.98428	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.01568	0.00000
40	0.89247	0.00000	0.00000	0.00000	0.00000	0.00000	0.00095	0.00000	0.10658	0.00000
41	0.98900	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.01097	0.00000
42	0.91398	0.00000	0.00000	0.00000	0.00000	0.00000	0.00149	0.00000	0.08453	0.00000
43	0.93052	0.00000	0.00000	0.00000	0.00000	0.00000	0.00016	0.00000	0.06932	0.00000
44	0.99818	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00182	0.00000
45	0.99240	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00759	0.00000
46	0.00000	0.99769	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00231
47	0.98795	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.01201	0.00000
48	0.95266	0.00000	0.00000	0.00000	0.00000	0.00000	0.00013	0.00000	0.04721	0.00000
49	0.97206	0.00000	0.00000	0.00000	0.00000	0.00000	0.00019	0.00000	0.02775	0.00000
50	0.00000	0.97142	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.02857
51	0.92302	0.00000	0.00000	0.00000	0.00000	0.00000	0.00188	0.00000	0.07510	0.00000
52	0.99281	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00718	0.00000
53	0.99686	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00314	0.00000
54	0.00000	0.98637	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.01359
55	0.00000	0.00000	0.00000	0.00000	0.00000	0.00114	0.00000	0.88147	0.00000	0.11739
56	0.98757	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.01240	0.00000
57	0.99201	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00798	0.00000
58	0.00000	0.99683	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00317
59	0.00000	0.99435	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00564
60	0.63726	0.00000	0.00000	0.00000	0.00000	0.00000	0.00898	0.00000	0.35376	0.00000
61	0.83205	0.00000	0.00000	0.00000	0.00000	0.00000	0.00394	0.00000	0.16401	0.00000
62	0.98114	0.00000	0.00000	0.00000	0.00000	0.00000	0.00006	0.00000	0.01880	0.00000
63	0.93290	0.00000	0.00000	0.00000	0.00000	0.00000	0.00111	0.00000	0.06599	0.00000
64	0.93761	0.00000	0.00000	0.00000	0.00000	0.00000	0.00067	0.00000	0.06172	0.00000
65	0.99805	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00194	0.00000
66	0.99153	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.00846	0.00000
67	0.07448	0.00000	0.00000	0.00000	0.00000	0.00000	0.09616	0.00000	0.82935	0.00000
68	0.98931	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.01066	0.00000
69	0.79549	0.00000	0.00000	0.00000	0.00000	0.00000	0.00600	0.00000	0.19852	0.00000
70	0.00000	0.96342	0.00000	0.00000	0.00000	0.00000	0.00000	0.00008	0.00000	0.03650
71	0.99904	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00096	0.00000
72	0.83158	0.00000	0.00000	0.00000	0.00000	0.00000	0.00328	0.00000	0.16514	0.00000
73	0.96315	0.00000	0.00000	0.00000	0.00000	0.00000	0.00018	0.00000	0.03667	0.00000
74	0.00000	0.97293	0.00000	0.00000	0.00000	0.00000	0.00000	0.00005	0.00000	0.02703
75	0.85674	0.00000	0.00000	0.00000	0.00000	0.00000	0.00092	0.00000	0.14234	0.00000
76	0.00000	0.99869	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00131
77	0.00000	0.93979	0.00000	0.00000	0.00000	0.00000	0.00000	0.00011	0.00000	0.06010
78	0.98507	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.01490	0.00000
79	0.00000	0.96530	0.00000	0.00000	0.00000	0.00000	0.00000	0.00034	0.00000	0.03437
80	0.97712	0.00000	0.00000	0.00000	0.00000	0.00000	0.00012	0.00000	0.02276	0.00000
81	0.98067	0.00000	0.00000	0.00000	0.00000	0.00000	0.00005	0.00000	0.01927	0.00000
82	0.00000	0.99641	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00359
83	0.99508	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00492	0.00000
84	0.00000	0.87372	0.00000	0.00000	0.00000	0.00000	0.00000	0.00071	0.00000	0.12556
85	0.92845	0.00000	0.00000	0.00000	0.00000	0.00000	0.00107	0.00000	0.07049	0.00000
86	0.99222	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00777	0.00000
87	0.96048	0.00000	0.00000	0.00000	0.00000	0.00000	0.00033	0.00000	0.03919	0.00000
88	0.00000	0.98497	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.01502
89	0.00000	0.99845	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00155
90	0.99257	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00742	0.00000
91	0.00000	0.84764	0.00000	0.00000	0.00000	0.00000	0.00000	0.00135	0.00000	0.15102
92	0.88764	0.00000	0.00000	0.00000	0.00000	0.00000	0.00133	0.00000	0.11103	0.00000
93	0.89941	0.00000	0.00000	0.00000	0.00000	0.00000	0.00034	0.00000	0.10025	0.00000
94	0.81325	0.00000	0.00000	0.00000	0.00000	0.00000	0.00157	0.00000	0.18518	0.00000
95	0.96969	0.00000	0.00000	0.00000	0.00000	0.00000	0.00026	0.00000	0.03005	0.00000
96	0.00000	0.95716	0.00000	0.00000	0.00000	0.00000	0.00000	0.00019	0.00000	0.04265
97	0.00000	0.98302	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.01694
98	0.00000	0.99819	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00181
99	0.82257	0.00000	0.00000	0.00000	0.00000	0.00000	0.00727	0.00000	0.17017	0.00000
100	0.99941	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00059	0.00000
101	0.80826	0.00000	0.00000	0.00000	0.00000	0.00000	0.00224	0.00000	0.18949	0.00000
102	0.00000	0.99143	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.00855
103	0.99113	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.00885	0.00000
104	0.95906	0.00000	0.00000	0.00000	0.00000	0.00000	0.00039	0.00000	0.04056	0.00000
105	0.91216	0.00000	0.00000	0.00000	0.00000	0.00000	0.00046	0.00000	0.08738	0.00000
106	0.00000	0.00046	0.00000	0.00000	0.00000	0.00002	0.00000	0.32517	0.00000	0.67435
107	0.52208	0.00000	0.00000	0.00000	0.00000	0.00000	0.03061	0.00000	0.44732	0.00000
108	0.97641	0.00000	0.00000	0.00000	0.00000	0.00000	0.00013	0.00000	0.02346	0.00000
109	0.00000	0.98090	0.00000	0.00000	0.00000	0.00000	0.00000	0.00005	0.00000	0.01905
110	0.94663	0.00000	0.00000	0.00000	0.00000	0.00000	0.00092	0.00000	0.05245	0.00000
111	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
112	0.90058	0.00000	0.00000	0.00000	0.00000	0.00000	0.00317	0.00000	0.09626	0.00000
113	0.82768	0.00000	0.00000	0.00000	0.00000	0.00000	0.00707	0.00000	0.16525	0.00000
114	0.92076	0.00000	0.00000	0.00000	0.00000	0.00000	0.00196	0.00000	0.07728	0.00000
115	0.00000	0.00000	0.99936	0.00064	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
116	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
117	0.64684	0.00000	0.00000	0.00000	0.00000	0.00000	0.02508	0.00000	0.32808	0.00000
118	0.99354	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00645	0.00000
119	0.94377	0.00000	0.00000	0.00000	0.00000	0.00000	0.00057	0.00000	0.05567	0.00000
120	0.99680	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00320	0.00000
121	0.00000	0.99276	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00724
122	0.97428	0.00000	0.00000	0.00000	0.00000	0.00000	0.00014	0.00000	0.02558	0.00000
123	0.98712	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.01285	0.00000
124	0.99268	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00730	0.00000
125	0.96328	0.00000	0.00000	0.00000	0.00000	0.00000	0.00036	0.00000	0.03636	0.00000
126	0.80900	0.00000	0.00000	0.00000	0.00000	0.00000	0.00527	0.00000	0.18573	0.00000
127	0.98494	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.01502	0.00000
128	0.77224	0.00000	0.00000	0.00000	0.00000	0.00000	0.00927	0.00000	0.21848	0.00000
129	0.91264	0.00000	0.00000	0.00000	0.00000	0.00000	0.00083	0.00000	0.08652	0.00000
130	0.77570	0.00000	0.00000	0.00000	0.00000	0.00000	0.00664	0.00000	0.21766	0.00000
131	0.78104	0.00000	0.00000	0.00000	0.00000	0.00000	0.00870	0.00000	0.21026	0.00000
132	0.88855	0.00000	0.00000	0.00000	0.00000	0.00000	0.00222	0.00000	0.10923	0.00000
133	0.75986	0.00000	0.00000	0.00000	0.00000	0.00000	0.01475	0.00000	0.22539	0.00000
134	0.92443	0.00000	0.00000	0.00000	0.00000	0.00000	0.00168	0.00000	0.07389	0.00000
135	0.96065	0.00000	0.00000	0.00000	0.00000	0.00000	0.00045	0.00000	0.03890	0.00000
136	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
137	0.00000	0.99377	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00622
138	0.90759	0.00000	0.00000	0.00000	0.00000	0.00000	0.00097	0.00000	0.09144	0.00000
139	0.95794	0.00000	0.00000	0.00000	0.00000	0.00000	0.00034	0.00000	0.04172	0.00000
140	0.96477	0.00000	0.00000	0.00000	0.00000	0.00000	0.00019	0.00000	0.03505	0.00000
141	0.00000	0.99361	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00639
142	0.00000	0.99843	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00157
143	0.10867	0.00000	0.00000	0.00000	0.00015	0.00000	0.20949	0.00000	0.68169	0.00000
144	0.95301	0.00000	0.00000	0.00000	0.00000	0.00000	0.00013	0.00000	0.04685	0.00000
145	0.96658	0.00000	0.00000	0.00000	0.00000	0.00000	0.00020	0.00000	0.03322	0.00000
146	0.94103	0.00000	0.00000	0.00000	0.00000	0.00000	0.00050	0.00000	0.05846	0.00000
147	0.00000	0.00000	0.99999	0.00001	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
148	0.97633	0.00000	0.00000	0.00000	0.00000	0.00000	0.00011	0.00000	0.02355	0.00000
149	0.20127	0.00000	0.00000	0.00000	0.00006	0.00000	0.14122	0.00000	0.65745	0.00000
150	0.96789	0.00000	0.00000	0.00000	0.00000	0.00000	0.00006	0.00000	0.03205	0.00000
151	0.99423	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00576	0.00000
152	0.23478	0.00000	0.00000	0.00000	0.00000	0.00000	0.03665	0.00000	0.72857	0.00000
153	0.92598	0.00000	0.00000	0.00000	0.00000	0.00000	0.00111	0.00000	0.07291	0.00000
154	0.97151	0.00000	0.00000	0.00000	0.00000	0.00000	0.00017	0.00000	0.02833	0.00000
155	0.00000	0.96087	0.00000	0.00000	0.00000	0.00000	0.00000	0.00006	0.00000	0.03907
156	0.92024	0.00000	0.00000	0.00000	0.00000	0.00000	0.00133	0.00000	0.07844	0.00000
157	0.19662	0.00000	0.00000	0.00000	0.00000	0.00000	0.05221	0.00000	0.75117	0.00000
158	0.00000	0.99802	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00198
159	0.00000	0.93619	0.00000	0.00000	0.00000	0.00000	0.00000	0.00019	0.00000	0.06362
160	0.00000	0.99802	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00198
161	0.77963	0.00000	0.00000	0.00000	0.00000	0.00000	0.00210	0.00000	0.21826	0.00000
162	0.00000	0.99627	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00373
163	0.99751	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00249	0.00000
164	0.99272	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00727	0.00000
165	0.00000	0.99653	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00347
166	0.00000	0.96988	0.00000	0.00000	0.00000	0.00000	0.00000	0.00009	0.00000	0.03003
167	0.99711	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00288	0.00000
168	0.93582	0.00000	0.00000	0.00000	0.00000	0.00000	0.00067	0.00000	0.06351	0.00000
169	0.00000	0.47537	0.00000	0.00000	0.00000	0.00000	0.00000	0.00629	0.00000	0.51834
170	0.00000	0.99657	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00343
171	0.00000	0.99685	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00315
172	0.00000	0.99503	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00496
173	0.00000	0.99919	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00081
174	0.66895	0.00000	0.00000	0.00000	0.00000	0.00000	0.00266	0.00000	0.32839	0.00000
175	0.00000	0.98129	0.00000	0.00000	0.00000	0.00000	0.00000	0.00005	0.00000	0.01866
176	0.03647	0.00000	0.00000	0.00000	0.00000	0.00000	0.02623	0.00000	0.93730	0.00000
177	0.00000	0.99342	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00657
178	0.00000	0.99943	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00057
179	0.00000	0.99770	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00230
180	0.00000	0.99563	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00437
181	0.98552	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.01445	0.00000
182	0.00000	0.99544	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00455
183	0.99537	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00463	0.00000
184	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
185	0.00000	0.99925	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00075
186	0.97112	0.00000	0.00000	0.00000	0.00000	0.00000	0.00005	0.00000	0.02883	0.00000
187	0.98913	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.01084	0.00000
188	0.00000	0.97908	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.02091
189	0.99714	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00286	0.00000
190	0.00000	0.98681	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.01316
191	0.99425	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00574	0.00000
192	0.00000	0.34205	0.00000	0.00000	0.00000	0.00000	0.00000	0.01646	0.00000	0.64149
193	0.99157	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00842	0.00000
194	0.99088	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.00910	0.00000
195	0.99137	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.00861	0.00000
196	0.99299	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00700	0.00000
197	0.98190	0.00000	0.00000	0.00000	0.00000	0.00000	0.00005	0.00000	0.01805	0.00000
198	0.99808	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00192	0.00000
199	0.98886	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.01111	0.00000
200	0.84019	0.00000	0.00000	0.00000	0.00000	0.00000	0.00187	0.00000	0.15795	0.00000
201	0.97404	0.00000	0.00000	0.00000	0.00000	0.00000	0.00016	0.00000	0.02581	0.00000
202	0.99410	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00589	0.00000
203	0.99627	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00373	0.00000
204	0.99612	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00388	0.00000
205	0.99685	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00314	0.00000
206	0.00000	0.96781	0.00000	0.00000	0.00000	0.00000	0.00000	0.00005	0.00000	0.03214
207	0.67923	0.00000	0.00000	0.00000	0.00000	0.00000	0.00953	0.00000	0.31124	0.00000
208	0.00000	0.99765	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00235
209	0.00000	0.91456	0.00000	0.00000	0.00000	0.00000	0.00000	0.00033	0.00000	0.08511
210	0.99689	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00311	0.00000
211	0.96470	0.00000	0.00000	0.00000	0.00000	0.00000	0.00029	0.00000	0.03501	0.00000
212	0.00000	0.99601	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00399
213	0.81059	0.00000	0.00000	0.00000	0.00000	0.00000	0.00496	0.00000	0.18445	0.00000
214	0.00000	0.99472	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00527
215	0.99344	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00656	0.00000
216	0.95638	0.00000	0.00000	0.00000	0.00000	0.00000	0.00033	0.00000	0.04329	0.00000
217	0.95059	0.00000	0.00000	0.00000	0.00000	0.00000	0.00015	0.00000	0.04926	0.00000
218	0.98230	0.00000	0.00000	0.00000	0.00000	0.00000	0.00006	0.00000	0.01765	0.00000
219	0.00000	0.99569	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00430
220	0.99832	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00168	0.00000
221	0.00000	0.99531	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00469
222	0.99093	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.00905	0.00000
223	0.00000	0.96790	0.00000	0.00000	0.00000	0.00000	0.00000	0.00009	0.00000	0.03201
224	0.00000	0.99737	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00263
225	0.98782	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.01215	0.00000
226	0.98817	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.01181	0.00000
227	0.81451	0.00000	0.00000	0.00000	0.00000	0.00000	0.00243	0.00000	0.18306	0.00000
228	0.98110	0.00000	0.00000	0.00000	0.00000	0.00000	0.00008	0.00000	0.01882	0.00000
229	0.23134	0.00000	0.00000	0.00000	0.00002	0.00000	0.11348	0.00000	0.65516	0.00000
230	0.93635	0.00000	0.00000	0.00000	0.00000	0.00000	0.00048	0.00000	0.06318	0.00000
231	0.76289	0.00000	0.00000	0.00000	0.00000	0.00000	0.00974	0.00000	0.22737	0.00000
232	0.96603	0.00000	0.00000	0.00000	0.00000	0.00000	0.00028	0.00000	0.03368	0.00000
233	0.97748	0.00000	0.00000	0.00000	0.00000	0.00000	0.00011	0.00000	0.02241	0.00000
234	0.95036	0.00000	0.00000	0.00000	0.00000	0.00000	0.00008	0.00000	0.04956	0.00000
235	0.99494	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00505	0.00000
236	0.99098	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.00900	0.00000
237	0.99403	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00596	0.00000
238	0.97941	0.00000	0.00000	0.00000	0.00000	0.00000	0.00009	0.00000	0.02050	0.00000
239	0.99160	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.00838	0.00000
240	0.00000	0.99799	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00201
241	0.99584	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00416	0.00000
242	0.95901	0.00000	0.00000	0.00000	0.00000	0.00000	0.00044	0.00000	0.04055	0.00000
243	0.75809	0.00000	0.00000	0.00000	0.00000	0.00000	0.01100	0.00000	0.23091	0.00000
244	0.92942	0.00000	0.00000	0.00000	0.00000	0.00000	0.00124	0.00000	0.06934	0.00000
245	0.60850	0.00000	0.00000	0.00000	0.00000	0.00000	0.01240	0.00000	0.37910	0.00000
246	0.97379	0.00000	0.00000	0.00000	0.00000	0.00000	0.00017	0.00000	0.02604	0.00000
247	0.97604	0.00000	0.00000	0.00000	0.00000	0.00000	0.00012	0.00000	0.02383	0.00000
248	0.98822	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.01175	0.00000
249	0.98306	0.00000	0.00000	0.00000	0.00000	0.00000	0.00002	0.00000	0.01692	0.00000
250	0.98218	0.00000	0.00000	0.00000	0.00000	0.00000	0.00007	0.00000	0.01775	0.00000
251	0.94911	0.00000	0.00000	0.00000	0.00000	0.00000	0.00059	0.00000	0.05029	0.00000
252	0.93720	0.00000	0.00000	0.00000	0.00000	0.00000	0.00065	0.00000	0.06215	0.00000
253	0.94212	0.00000	0.00000	0.00000	0.00000	0.00000	0.00061	0.00000	0.05727	0.00000
254	0.92455	0.00000	0.00000	0.00000	0.00000	0.00000	0.00032	0.00000	0.07513	0.00000
255	0.99374	0.00000	0.00000	0.00000	0.00000	0.00000	0.00001	0.00000	0.00626	0.00000
256	0.95032	0.00000	0.00000	0.00000	0.00000	0.00000	0.00042	0.00000	0.04926	0.00000
257	0.99790	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00210	0.00000
258	0.96049	0.00000	0.00000	0.00000	0.00000	0.00000	0.00053	0.00000	0.03899	0.00000
259	0.96033	0.00000	0.00000	0.00000	0.00000	0.00000	0.00039	0.00000	0.03928	0.00000
260	0.98716	0.00000	0.00000	0.00000	0.00000	0.00000	0.00004	0.00000	0.01280	0.00000
261	0.96655	0.00000	0.00000	0.00000	0.00000	0.00000	0.00020	0.00000	0.03325	0.00000
262	0.78947	0.00000	0.00000	0.00000	0.00000	0.00000	0.00184	0.00000	0.20869	0.00000
